CONTACTPERSON_ACTIVITIES;ACTIVITY_DATE;TRUE;1;17;DATETIME;
CONTACTPERSON_ACTIVITIES;ACTIVITY_NAME;TRUE;1;256;NULL;
CONTACTPERSON_ACTIVITIES;SOURCE;TRUE;1;256;SOURCE;
CONTACTPERSON_ACTIVITIES;COUNTRY_CODE;TRUE;2;2;COUNTRY_CODE;
CONTACTPERSON_ACTIVITIES;STATUS;TRUE;1;1;A|D;
CONTACTPERSON_ACTIVITIES;DATE_CREATED;FALSE;NULL;17;DATETIME;
CONTACTPERSON_ACTIVITIES;DATE_MODIFIED;FALSE;NULL;17;DATETIME;
CONTACTPERSON_ACTIVITIES;ACTIVITY_DETAILS;FALSE;NULL;4000;NULL;
CONTACTPERSON_SOCIAL;REF_CONTACT_PERSON_ID;TRUE;1;256;NULL;
CONTACTPERSON_SOCIAL;SOCIAL_MEDIA_TYPE;TRUE;NULL;NULL;FACEBOOK|TWITTER|LINKEDIN|GOOGLE+|TUMBLR|INSTAGRAM|PINTEREST|YOUTUBE|VINE|WHATSAPP|FLICKR|VK|OTHER;
CONTACTPERSON_SOCIAL;SOURCE;TRUE;1;256;SOURCE;
CONTACTPERSON_SOCIAL;COUNTRY_CODE;TRUE;2;2;COUNTRY_CODE;
CONTACTPERSON_SOCIAL;STATUS;TRUE;1;1;A|D;
CONTACTPERSON_SOCIAL;SOCIAL_MEDIA_VALUE;TRUE;1;256;NULL;
CONTACTPERSON_SOCIAL;DATE_CREATED;FALSE;NULL;17;DATETIME;
CONTACTPERSON_SOCIAL;DATE_MODIFIED;FALSE;NULL;17;DATETIME;
CONTACTPERSONCLASSIFICATIONS;REF_CONTACT_PERSON_ID;TRUE;1;256;NULL;
CONTACTPERSONCLASSIFICATIONS;CLASSIFICATION_NAME;TRUE;1;256;NULL;
CONTACTPERSONCLASSIFICATIONS;SOURCE;TRUE;1;256;SOURCE;
CONTACTPERSONCLASSIFICATIONS;COUNTRY_CODE;TRUE;2;2;COUNTRY_CODE;
CONTACTPERSONCLASSIFICATIONS;STATUS;TRUE;1;1;A|D;
CONTACTPERSONCLASSIFICATIONS;CLASSIFICATION_VALUE;TRUE;1;256;NULL;
CONTACTPERSONCLASSIFICATIONS;DATE_CREATED;FALSE;NULL;17;DATETIME;
CONTACTPERSONCLASSIFICATIONS;DATE_MODIFIED;FALSE;NULL;17;DATETIME;
PRODUCTS;REF_PRODUCT_ID;TRUE;1;256;NULL;
PRODUCTS;SOURCE;TRUE;1;256;SOURCE;
PRODUCTS;COUNTRY_CODE;TRUE;2;2;COUNTRY_CODE;
PRODUCTS;STATUS;TRUE;1;1;A|D;
PRODUCTS;DATE_CREATED;FALSE;NULL;17;DATETIME;
PRODUCTS;DATE_MODIFIED;FALSE;NULL;17;DATETIME;
PRODUCTS;PRODUCT_NAME;TRUE;1;256;NULL;
PRODUCTS;EAN_CU;FALSE;NULL;256;NULL;
PRODUCTS;EAN_DU;FALSE;NULL;256;NULL;
PRODUCTS;MRDR;FALSE;NULL;256;NULL;
PRODUCTS;UNIT;FALSE;NULL;256;NULL;
PRODUCTS;UNIT_PRICE;FALSE;NULL;10;^[-]{0,1}[0-9.]{1,10}$;
PRODUCTS;UNIT_PRICE_CURRENCY;FALSE;NULL;3;CURRENCY_CODE;
ORDERS;REF_ORDER_ID;TRUE;1;256;NULL;
ORDERS;SOURCE;TRUE;1;256;SOURCE;
ORDERS;COUNTRY_CODE;TRUE;2;2;COUNTRY_CODE;
ORDERS;STATUS;TRUE;1;1;A|D;
ORDERS;REF_OPERATOR_ID;TRUE;1;256;NULL;
ORDERS;REF_CONTACT_PERSON_ID;FALSE;NULL;256;NULL;
ORDERS;ORDER_TYPE;TRUE;1;256;SSD|TRANSFER|DIRECT|UNKNOWN|MERCHANDISE|SAMPLE|EVENT|WEB|BIN|OTHER;
ORDERS;TRANSACTION_DATE;TRUE;NULL;17;DATE_OR_DATETIME;
ORDERS;REF_PRODUCT_ID;TRUE;1;256;NULL;
ORDERS;QUANTITY;TRUE;1;10;^[-]{0,1}[0-9.]{1,10}$;
ORDERS;ORDER_LINE_VALUE;TRUE;1;10;^[-]{0,1}[0-9.]{1,10}$;
ORDERS;ORDER_VALUE;FALSE;NULL;10;^[-]{0,1}[0-9.]{1,10}$;
ORDERS;WHOLESALER;FALSE;NULL;256;NULL;
ORDERS;CAMPAIGN_CODE;FALSE;NULL;256;NULL;
ORDERS;CAMPAIGN_NAME;FALSE;NULL;256;NULL;
ORDERS;UNIT_PRICE;FALSE;NULL;10;^[-]{0,1}[0-9.]{1,10}$;
ORDERS;CURRENCY_CODE;FALSE;NULL;3;CURRENCY_CODE;
ORDERS;DATE_CREATED;FALSE;NULL;17;DATETIME;
ORDERS;DATE_MODIFIED;FALSE;NULL;17;DATETIME;
